name	count	percent_male	percent_female
yulizza	8	0	1
yoandra	32	0	1
tyquesha	42	0	1
tomika	2786	0.0017946877243359654	0.998205312275664
tashe	98	0	1
silena	145	0	1
sherrill	8847	0.21645755623375154	0.7835424437662485
shaquasha	78	0	1
shandreka	233	0	1
shampayne	19	0	1
rosangelica	150	0	1
rikita	93	0	1
rasheema	113	0	1
quashawna	14	0	1
quadasha	28	0	1
porshe	270	0	1
pauletta	2522	0	1
orlandra	14	0	1
monicia	110	0	1
michalyn	18	0	1
meshelle	309	0	1
meggin	345	0	1
macalla	8	0	1
lesliee	8	0	1
latera	98	0	1
lashawndra	256	0	1
labrittany	105	0	1
kirbi	191	0	1
jillisa	118	0	1
jazmane	31	0	1
jahnique	13	0	1
dustine	242	0.39669421487603307	0.6033057851239669
dewanna	724	0	1
dejone	8	0	1
daizsa	15	0	1
chenell	256	0	1
brettany	133	0	1
autunm	13	0	1
ajenae	8	0	1
ajaycia	8	0	1
zakeea	9	0	1
toneshia	91	0	1
tiffaniamber	28	0	1
sendi	41	0	1
ragine	57	0	1
kendricka	34	0	1
jermeka	107	0	1
desjambra	9	0	1
debrina	95	0	1
timi	654	0.00764525993883792	0.9923547400611621
tabbetha	214	0	1
shoua	365	0.2273972602739726	0.7726027397260274
tyshika	55	0	1
deneka	183	0	1
see	395	0	1
taydra	31	0	1
zishe	5	1	0
zacheri	21	1	0
vikramjit	5	1	0
tyvonne	10	1	0
tyvez	5	1	0
tyras	10	1	0
tyrane	22	1	0
tyquil	17	1	0
trucker	15	1	0
trellis	447	0.23042505592841164	0.7695749440715883
trajuan	5	1	0
tovias	5	1	0
torrel	11	1	0
tomoaki	10	1	0
terrol	42	1	0
terreance	54	1	0
tavario	5	1	0
taric	5	1	0
tangelo	5	1	0
tairik	5	1	0
sylvain	77	1	0
sundance	70	0.9285714285714286	0.07142857142857142
stephun	5	1	0
stafon	5	1	0
siddeeq	10	1	0
shyhem	5	1	0
shumel	5	1	0
shaquone	5	1	0
shaquelle	118	0.6186440677966102	0.3813559322033898
shakeen	10	1	0
sedale	108	1	0
seantyler	5	1	0
seandre	5	1	0
sanuel	118	1	0
samuael	5	1	0
sadam	12	1	0
romellow	10	1	0
roberson	13	1	0
reynoldo	71	1	0
rayquann	5	1	0
ravy	5	1	0
rakem	21	1	0
raaziq	5	1	0
raashid	10	1	0
quintarus	15	1	0
quendarious	5	1	0
quandarrius	5	1	0
quamayne	10	1	0
quamane	45	1	0
quadier	5	1	0
priyank	5	1	0
powers	17	1	0
plinio	5	1	0
pavin	5	1	0
otman	5	1	0
oshai	28	0.6428571428571429	0.35714285714285715
oscardaniel	5	1	0
orey	79	1	0
obasi	5	1	0
nyckolas	5	1	0
munajj	5	1	0
montico	5	1	0
montaque	20	1	0
monquez	17	1	0
monir	5	1	0
mohmad	23	1	0
meco	86	0.5	0.5
marquian	5	1	0
markryan	5	1	0
markquis	36	1	0
markest	5	1	0
marciel	89	0.056179775280898875	0.9438202247191011
lutrell	20	0.75	0.25
lonzie	776	1	0
loai	5	1	0
lew	2180	0.9931192660550459	0.006880733944954129
leequan	5	1	0
leangelo	12	1	0
lascelles	5	1	0
laquante	12	1	0
lamarc	13	1	0
kwami	34	1	0
koua	63	1	0
kiheem	5	1	0
khallil	5	1	0
khadarius	5	1	0
kentez	11	1	0
kendron	5	1	0
keishi	10	1	0
kalip	10	1	0
jvante	11	1	0
juwahn	5	1	0
justinanthony	5	1	0
jumanne	16	1	0
juanyae	5	1	0
joshuea	16	1	0
jordanmichael	11	1	0
jordanchristoph	5	1	0
jonatha	340	0.9147058823529411	0.08529411764705883
johnvincent	10	1	0
johnjames	34	1	0
johnathn	34	1	0
johathon	114	1	0
jodarius	5	1	0
jimique	5	1	0
jiar	5	1	0
jevontay	5	1	0
jevonta	24	1	0
jessten	5	1	0
jerith	16	1	0
jemichael	10	1	0
jave	5	1	0
jasinto	24	1	0
jaquest	5	1	0
jacobdaniel	5	1	0
jacab	10	1	0
ishmil	19	1	0
ishmam	5	1	0
irven	1086	1	0
hytham	5	1	0
hodari	75	1	0
heberth	5	1	0
gristian	5	1	0
gequan	10	1	0
geordi	47	1	0
garrad	5	1	0
garick	41	1	0
galan	76	1	0
gailen	256	0.9765625	0.0234375
gaber	5	1	0
fray	11	1	0
ferras	5	1	0
fernand	1482	1	0
farrakhan	11	1	0
ezquiel	5	1	0
estephen	30	1	0
ephron	5	1	0
eleodoro	11	1	0
efran	33	1	0
edvard	5	1	0
earron	11	1	0
dywan	25	1	0
dwyer	5	1	0
dore	213	0.09389671361502347	0.9061032863849765
dmarko	5	1	0
deyonta	42	1	0
devontrae	5	1	0
devontia	12	1	0
devondrick	11	1	0
desmine	38	1	0
deshawndre	5	1	0
denziel	18	1	0
demecio	26	1	0
delsean	5	1	0
deangello	11	1	0
darreus	15	1	0
daquian	5	1	0
dalven	10	1	0
daltan	10	1	0
daekwan	5	1	0
creig	381	1	0
cordarryl	157	1	0
conard	763	1	0
cletis	1760	0.9096590909090909	0.0903409090909091
claudy	329	0.9574468085106383	0.0425531914893617
chung	209	0.9473684210526315	0.05263157894736842
chou	60	1	0
chevas	23	1	0
charlz	5	1	0
cengiz	5	1	0
cean	29	1	0
casiano	15	1	0
carlosjr	5	1	0
carliss	389	0.2185089974293059	0.781491002570694
brejon	5	1	0
brashad	5	1	0
bradrick	176	1	0
arquan	5	1	0
arkeith	14	1	0
argeniz	10	1	0
allonzo	5	1	0
akem	5	1	0
zackeria	6	1	0
wonya	6	1	0
vue	109	1	0
vong	124	1	0
tysheim	6	1	0
trevour	31	1	0
trevail	6	1	0
towan	27	1	0
tico	81	1	0
thommy	17	1	0
tamerick	6	1	0
sharieff	33	1	0
shaft	103	1	0
satish	28	1	0
saequan	6	1	0
sabbir	6	1	0
robertjr	6	1	0
raliek	12	1	0
rakiem	25	1	0
raequawn	6	1	0
quavonte	6	1	0
ohajee	6	1	0
odarrius	6	1	0
monteco	24	1	0
marselino	87	1	0
marcelius	25	1	0
maninder	17	1	0
lyndel	607	0.700164744645799	0.29983525535420097
leshon	108	0.7407407407407407	0.25925925925925924
lavail	12	1	0
lakwan	6	1	0
kylle	75	0.9333333333333333	0.06666666666666667
krikor	54	1	0
khurram	40	1	0
kevinkhang	6	1	0
keijon	6	1	0
junpei	6	1	0
jomarcus	6	1	0
jeanchristophe	6	1	0
javarron	6	1	0
jauquan	6	1	0
jatinder	34	1	0
jacop	13	1	0
hamp	1076	1	0
hameen	16	1	0
garian	16	1	0
gajuan	21	1	0
elonte	11	1	0
dushon	40	0.85	0.15
duaine	1051	1	0
dontee	94	1	0
donquell	11	1	0
deronta	25	1	0
deronne	6	1	0
deniko	19	1	0
decedric	16	1	0
deangleo	57	1	0
danterius	6	1	0
currie	248	0.782258064516129	0.21774193548387097
chene	75	0.14666666666666667	0.8533333333333334
carlas	233	0.7467811158798283	0.2532188841201717
butler	987	1	0
bobak	122	1	0
agim	27	1	0
wa	48	1	0
stefaun	7	1	0
shuhei	29	1	0
shakell	39	0.7435897435897436	0.2564102564102564
shaefer	7	1	0
rondall	751	1	0
raushan	33	1	0
purvis	968	1	0
ohaji	7	1	0
ohagi	7	1	0
nocholas	103	1	0
nayeem	7	1	0
markiece	7	1	0
marcquel	12	1	0
kwenton	7	1	0
kumasi	18	1	0
kreig	180	1	0
kinnon	7	1	0
khalim	7	1	0
josejesus	24	1	0
jhonattan	7	1	0
jerime	281	1	0
demico	75	1	0
delorenzo	7	1	0
arjenis	25	1	0
shaquiel	56	0.9107142857142857	0.08928571428571429
raquawn	8	1	0
rackwon	15	1	0
mitchal	40	1	0
melieck	8	1	0
ledell	557	0.9622980251346499	0.03770197486535009
jumanji	8	1	0
jaason	22	1	0
brandonjames	21	1	0
ranjit	154	1	0
quanterrius	14	1	0
mitesh	147	1	0
derrike	55	1	0
toua	170	1	0
jervontae	12	1	0
zhanelle	5	0	1
zhanel	5	0	1
zenetta	15	0	1
yodit	41	0	1
yessenya	5	0	1
yazil	5	0	1
yanika	22	0	1
yamiletz	5	0	1
yaasmeen	18	0	1
wing	188	0.8829787234042553	0.11702127659574468
vontese	11	0	1
vlora	44	0	1
veranda	37	0	1
vannida	23	0	1
usra	5	0	1
tyshawnna	5	0	1
tyreeka	15	0	1
typhani	23	0	1
tynnetta	43	0	1
tyleen	28	0	1
tyhira	10	0	1
tyheisha	5	0	1
tyhecia	5	0	1
tyannia	5	0	1
trivia	160	0	1
trinesha	26	0	1
trenee	113	0	1
trene	32	0	1
travona	10	0	1
topazio	5	0	1
tinna	317	0	1
timeisha	16	0	1
tiffinie	304	0	1
teresha	150	0	1
tenesia	169	0	1
temesha	131	0	1
teeana	5	0	1
tatiara	10	0	1
tashema	255	0	1
tasheia	21	0	1
tarsha	2375	0	1
tanina	130	0	1
tamy	623	0	1
tamiesha	17	0	1
takina	89	0	1
takiesha	182	0	1
takeyra	10	0	1
takevia	16	0	1
takeshia	418	0	1
taarna	5	0	1
syntia	10	0	1
sydia	10	0	1
sumera	22	0	1
shyesha	21	0	1
shyda	5	0	1
shivana	10	0	1
shiesha	62	0	1
shengyeng	5	0	1
shenee	264	0	1
shelise	132	0	1
shelbylyn	21	0	1
shelbye	39	0	1
shekeria	38	0	1
shawntal	33	0	1
shavae	10	0	1
shastina	90	0	1
sharonn	43	0	1
sharesa	115	0	1
shareeka	84	0	1
shaquela	108	0	1
shaquanta	135	0	1
shaqualla	41	0	1
shantika	106	0	1
shantania	10	0	1
shannie	91	0	1
shanni	28	0	1
shamona	220	0	1
shamina	139	0	1
shamela	105	0	1
shallen	57	0	1
shaletha	189	0	1
shaleesa	17	0	1
shalandra	241	0	1
shakilya	52	0	1
shakeyia	41	0	1
shadera	10	0	1
shacari	10	0	1
shabri	10	0	1
sewit	5	0	1
saprina	365	0	1
samiera	5	0	1
ryeisha	26	0	1
rushelle	44	0	1
rukayat	11	0	1
romeshia	13	0	1
rickiesha	5	0	1
rhanda	146	0	1
reshonda	299	0	1
renda	1190	0	1
rayonia	5	0	1
raynette	686	0	1
raygene	12	0	1
rashaunda	253	0	1
rakita	42	0	1
raeshelle	15	0	1
rache	74	0	1
quinshay	10	0	1
quinsha	10	0	1
quinnisha	43	0	1
quenesha	70	0	1
quatashia	5	0	1
quashana	16	0	1
quanika	126	0	1
pegah	75	0	1
pauleen	142	0	1
pam	33150	0.000693815987933635	0.9993061840120664
oneka	125	0	1
oneika	94	0	1
oluwayemisi	5	0	1
olexus	5	0	1
oladis	5	0	1
olabisi	5	0	1
oesha	5	0	1
nyosha	5	0	1
nyderah	5	0	1
nyasa	10	0	1
nwamaka	5	0	1
nieshia	161	0	1
nicosha	58	0	1
natassha	20	0	1
natarsha	501	0	1
nasheema	23	0	1
narcissa	190	0	1
nakeysha	118	0	1
nakevia	5	0	1
nakeema	49	0	1
nakedra	33	0	1
nadasha	5	0	1
naajia	10	0	1
naadira	24	0	1
myosha	102	0	1
myleka	71	0	1
mychel	20	0.5	0.5
moshay	5	0	1
montoria	10	0	1
mirla	49	0	1
mirenda	79	0	1
miosotis	76	0	1
mieshia	149	0	1
michaeline	936	0	1
meltem	5	0	1
medinah	18	0	1
mechele	722	0	1
mecayla	5	0	1
meagann	10	0	1
masooma	5	0	1
mashae	10	0	1
martrice	134	0.08208955223880597	0.917910447761194
marrisha	15	0	1
marquiesha	30	0	1
marquesa	75	0	1
marney	454	0	1
marisia	29	0	1
maridee	154	0	1
mariaelisa	5	0	1
marelle	5	0	1
maraih	11	0	1
maneesha	5	0	1
malikka	10	0	1
maikia	15	0	1
mahely	5	0	1
madellyne	5	0	1
lorri	8022	0	1
lorae	80	0	1
lonnisha	30	0	1
letica	193	0	1
lerin	224	0.12946428571428573	0.8705357142857143
lenor	383	0	1
lenesha	48	0	1
lekesha	671	0	1
lazhane	5	0	1
lawanna	2381	0	1
latressa	290	0	1
latoshia	1057	0	1
lateka	171	0	1
latae	5	0	1
lashona	419	0	1
lasheba	80	0	1
larresha	17	0	1
laquetta	1031	0	1
laportia	219	0	1
lacrisha	408	0	1
lacreshia	189	0	1
lacinda	922	0	1
lachante	18	0	1
kyonia	10	0	1
kyneisha	5	0	1
kymbra	10	0	1
kurston	23	0	1
krystyne	96	0	1
kristyl	211	0	1
krishunna	5	0	1
kosha	113	0	1
konica	54	0	1
kishonna	5	0	1
kimberlyanne	46	0	1
kieandra	5	0	1
khadisha	29	0	1
khadesha	25	0	1
keyondria	15	0	1
kerrilyn	107	0	1
kerline	102	0	1
kenita	354	0	1
keneesha	37	0	1
kelseyann	30	0	1
kellsy	14	0	1
kelesha	5	0	1
keke	10	0	1
keitra	93	0	1
keishia	258	0	1
keishanna	20	0	1
keiairra	5	0	1
kaylar	10	0	1
kawanza	48	0	1
kathlina	11	0	1
karelia	11	0	1
kandys	5	0	1
kandia	20	0.25	0.75
kamica	70	0	1
kalifah	5	0	1
kailla	11	0	1
kahrin	5	0	1
kaelia	5	0	1
kadeejah	46	0	1
juanesha	16	0	1
johnicia	5	0	1
johnesia	29	0	1
jillissa	5	0	1
jicela	5	0	1
jenniferlynn	111	0	1
jennetta	555	0	1
jenetta	652	0	1
jazzmond	5	0	1
jaricka	5	0	1
jaquelene	5	0	1
jandi	155	0	1
jancie	189	0	1
jamylex	5	0	1
jamessa	21	0	1
jamerial	5	0	1
jameica	74	0	1
jameca	202	0	1
jalica	5	0	1
jaleisha	41	0	1
jakesha	29	0	1
jacquita	414	0	1
jackueline	5	0	1
jackquline	571	0	1
jackleen	48	0	1
ishah	10	0	1
isayana	5	0	1
imperia	13	0	1
imaani	10	0	1
ikeyia	10	0	1
ikeshia	49	0	1
ieesha	174	0	1
hilliary	308	0.016233766233766232	0.9837662337662337
gineva	5	0	1
ganae	5	0	1
evagelia	99	0	1
eudelia	382	0	1
etelvina	20	0	1
erisha	28	0	1
enissa	5	0	1
emem	5	0	1
edricka	11	0	1
dyeisha	26	0	1
dwanna	444	0	1
dshae	5	0	1
doninique	92	0.20652173913043478	0.7934782608695652
dondra	509	0.03929273084479371	0.9607072691552063
djenne	18	0	1
diasy	24	0	1
destinique	5	0	1
destinea	10	0	1
deshaundra	21	0	1
deonica	47	0	1
dejania	5	0	1
deise	10	0	1
deiah	5	0	1
decia	23	0	1
dayesha	5	0	1
dayanaira	10	0	1
dawnisha	122	0	1
dawndria	5	0	1
dasjia	5	0	1
darnetta	433	0	1
darlenis	5	0	1
darbee	5	0	1
dannelle	378	0	1
dami	11	0	1
dalonda	63	0	1
daleisha	15	0	1
dajza	5	0	1
dajshia	5	0	1
dajee	10	0	1
dainna	5	0	1
daijanay	5	0	1
cynteria	17	0	1
cristalyn	5	0	1
courtne	81	0	1
claudie	6716	0.4432698034544372	0.5567301965455629
chyenna	5	0	1
chriselda	304	0	1
cheylin	5	0	1
cheyenn	15	0	1
cheyeene	5	0	1
cherine	132	0	1
chenae	110	0	1
charnea	24	0	1
charlesa	93	0	1
charda	123	0	1
chantice	22	0	1
chandice	49	0	1
chandel	143	0	1
chanci	56	0	1
champane	10	0	1
chamere	38	0	1
chalena	31	0	1
chakara	76	0	1
chadae	29	0	1
chabria	5	0	1
celsi	5	0	1
canei	25	0	1
cameisha	37	0	1
caitylyn	5	0	1
cadeja	20	0	1
burgandi	22	0	1
brynesha	15	0	1
brynda	171	0	1
bryia	5	0	1
brittinee	56	0	1
brittiana	5	0	1
breondra	5	0	1
breisha	15	0	1
breaira	10	0	1
brandessa	5	0	1
biyanka	5	0	1
biancia	40	0	1
biancha	54	0	1
beeta	26	0	1
becki	2510	0	1
barbaraann	670	0	1
ayeshah	12	0	1
arnae	5	0	1
arlaina	10	0	1
arjeta	5	0	1
aresha	32	0	1
arati	16	0	1
aprilmarie	33	0	1
antonnia	5	0	1
antiona	23	0.782608695652174	0.21739130434782608
anquanette	90	0	1
anntonette	92	0	1
annissia	27	0	1
annessia	11	0	1
anley	5	0	1
analiesa	5	0	1
anacia	5	0	1
ammanda	106	0	1
alliyiah	5	0	1
allexandria	5	0	1
alician	12	0	1
alexusia	5	0	1
alexous	5	0	1
alexandreia	5	0	1
aleeka	5	0	1
albria	5	0	1
akilia	5	0	1
akena	10	0	1
aisya	5	0	1
ahzhane	5	0	1
ahsaki	34	0	1
agusta	263	0.045627376425855515	0.9543726235741445
aelish	5	0	1
adacia	5	0	1
zanisha	6	0	1
zandalee	33	0	1
wynesha	21	0	1
vonnesha	6	0	1
uneek	6	0	1
tyshonda	27	0	1
tysheanna	12	0	1
tyrecia	6	0	1
tranika	75	0	1
torina	212	0	1
tomasina	434	0	1
tinika	564	0	1
tiereny	6	0	1
tieasha	118	0	1
tichelle	33	0	1
tasheema	126	0	1
tarisha	237	0	1
taranisha	6	0	1
taranika	21	0	1
tanille	46	0	1
tanieka	146	0	1
tanekia	123	0	1
taneika	242	0	1
tamatha	2811	0	1
talyr	6	0	1
taleesha	34	0	1
takasha	58	0	1
taffy	875	0	1
sydea	6	0	1
stephaniemarie	59	0	1
somone	54	0	1
shymeka	16	0	1
shinaya	11	0	1
shereka	501	0	1
shawntrice	70	0	1
sharne	94	0	1
shaquitta	238	0	1
shaquashia	11	0	1
shaquail	25	0	1
shanygne	27	0	1
shanitra	273	0	1
shaniqwa	64	0	1
shaniquia	139	0	1
shanil	6	0	1
shaiasia	6	0	1
selenamarie	6	0	1
sadeja	14	0	1
sabreana	6	0	1
royesha	6	0	1
roshawna	61	0	1
ronneka	22	0	1
rikkie	20	0	1
reny	17	0.6470588235294118	0.35294117647058826
rashunda	349	0	1
randisha	17	0	1
raguel	313	0	1
quatia	11	0	1
quantesha	11	0	1
porcia	167	0	1
oniesha	31	0	1
nyquasha	6	0	1
nyeesha	57	0	1
nilofar	12	0	1
nilam	76	0	1
nekesha	280	0	1
narges	21	0	1
maricris	33	0	1
mariahann	6	0	1
mariachristina	66	0	1
marchae	41	0	1
malieka	21	0	1
mainhia	17	0	1
lenda	872	0	1
lebrea	6	0	1
lativia	61	0	1
latiesha	308	0	1
laterika	36	0	1
lasharon	157	0	1
lakresha	264	0	1
lakeasha	272	0	1
labrenda	94	0	1
kwanita	43	0	1
kwanesha	23	0	1
kimothy	160	0.78125	0.21875
khiala	6	0	1
keyonda	175	0	1
kethry	6	0	1
keshira	6	0	1
kentra	33	0	1
kennecia	6	0	1
kelvisha	12	0	1
keighla	12	0	1
keema	57	0	1
katti	191	0	1
katravia	6	0	1
katesha	177	0	1
kasheena	183	0	1
karnisha	80	0	1
karent	16	0	1
juwanna	49	0	1
johnnita	33	0	1
johnnesha	19	0	1
johniqua	60	0	1
jimisha	26	0	1
jerissa	45	0	1
jazzmun	6	0	1
jasmere	24	0	1
jakema	13	0	1
jacqualin	82	0	1
ishanae	6	0	1
iresha	53	0	1
imana	14	0	1
idette	6	0	1
hilla	6	0	1
gini	505	0	1
fredrika	286	0	1
fredreka	6	0	1
francy	159	0	1
francesa	62	0	1
farjana	6	0	1
falesha	165	0	1
euniqua	22	0	1
donnica	93	0	1
donnette	1209	0	1
dominisha	58	0	1
desiraee	6	0	1
deshanique	15	0	1
dequisha	27	0	1
delexus	12	0	1
dejona	18	0	1
dejahne	6	0	1
dechelle	75	0	1
daynesha	11	0	1
dashelle	33	0	1
daniece	26	0	1
daleen	221	0	1
dajua	6	0	1
cyrenna	6	0	1
crystan	28	0	1
courtneyann	11	0	1
corrissa	91	0	1
charniqua	29	0	1
chantey	47	0	1
chanika	233	0	1
ceslie	48	0	1
cellina	20	0	1
catheline	92	0	1
caryl	6691	0.05141234494096548	0.9485876550590345
caitline	16	0	1
brittanae	6	0	1
britainy	101	0	1
brindi	11	0	1
breyunna	6	0	1
breonnah	6	0	1
breaanna	6	0	1
bobie	797	0.4730238393977415	0.5269761606022585
bobi	593	0	1
benesha	6	0	1
autumnn	12	0	1
aungelique	24	0	1
aroosa	6	0	1
aqueelah	321	0	1
antoneisha	6	0	1
anglea	1489	0	1
andranae	11	0	1
alishya	18	0	1
aimara	12	0	1
youa	175	0	1
tunisia	596	0	1
tonysha	18	0	1
toneka	179	0	1
tondra	632	0	1
tiandrea	7	0	1
teandrea	33	0	1
taquita	270	0	1
tailore	7	0	1
tabresha	27	0	1
steffy	12	0	1
soyoung	7	0	1
shuntel	140	0	1
shekia	313	0	1
shaunell	42	0	1
shariece	70	0	1
shaquaya	96	0	1
shaquara	12	0	1
shantoya	79	0	1
shanekia	283	0	1
shandricka	77	0	1
shalondra	134	0	1
shadea	52	0	1
sakile	23	0	1
sabrian	28	0	1
reshay	14	0	1
raniesha	50	0	1
quiesha	12	0	1
pashen	22	0	1
nydasia	7	0	1
mysia	12	0	1
miosha	92	0	1
mekka	42	0	1
maximina	120	0	1
markeda	175	0	1
margorie	1026	0	1
leosha	31	0	1
lasheena	478	0	1
kyshawna	7	0	1
kynisha	80	0	1
krynn	7	0	1
kimisha	181	0	1
khandice	34	0	1
kevisha	49	0	1
karneisha	27	0	1
kanasha	30	0	1
kametria	23	0	1
kaala	43	0	1
jimmesha	12	0	1
jerrisha	17	0	1
jeree	207	0.024154589371980676	0.9758454106280193
janeika	30	0	1
hollianne	60	0	1
hemali	17	0	1
dija	7	0	1
dharti	12	0	1
dellanira	71	0	1
dejonna	7	0	1
darrisha	20	0	1
darnecia	28	0	1
chrisa	92	0	1
chantrell	127	0	1
chakia	159	0	1
chablis	126	0	1
catrena	365	0	1
cadesha	40	0	1
brenesha	37	0	1
ashanique	17	0	1
amnesty	13	0	1
ambernicole	23	0	1
amamda	247	0	1
alundra	23	0	1
aizha	7	0	1
aided	7	0	1
whittni	52	0	1
tatanisha	586	0	1
tanera	23	0	1
shiquita	456	0	1
shateara	30	0	1
sharica	249	0	1
shantasha	13	0	1
orlandrea	8	0	1
nakendra	52	0	1
marymar	35	0	1
mareshah	32	0	1
lakeyah	8	0	1
kjirsten	94	0	1
jilda	293	0	1
demeshia	96	0	1
darnella	731	0	1
brandilee	60	0	1
ameshia	150	0	1
tonecia	19	0	1
shaquella	107	0	1
shaqueena	197	0	1
shainia	9	0	1
nykea	44	0	1
lesleyann	86	0	1
latresha	464	0	1
kourteney	17	0	1
keahna	14	0	1
kadejia	25	0	1
jomira	9	0	1
hydiea	9	0	1
dayanera	20	0	1
chaneyra	9	0	1
mee	365	0	1
meaghann	145	0	1
marivy	10	0	1
kashana	172	0	1
jamiles	10	0	1
irazema	16	0	1
daasia	10	0	1
charmane	754	0	1
yulemni	11	0	1
mariby	11	0	1
lacretia	932	0	1
jharline	25	0	1
jasma	366	0	1
tomeka	3633	0.0016515276630883566	0.9983484723369116
savasia	12	0	1
sidea	13	0	1
trane	54	0	1
shanera	119	0	1
yilda	33	0	1
yamiles	43	0	1
zuberi	19	1	0
zaccaria	10	1	0
yoshihiro	25	1	0
williamjohn	5	1	0
wadell	316	1	0
vuthy	37	1	0
usvaldo	17	1	0
tysheed	5	1	0
tyreco	5	1	0
trong	61	1	0
trevoris	22	1	0
trekwan	5	1	0
travus	85	1	0
traiveon	5	1	0
toru	60	1	0
toderick	26	1	0
theopolis	251	1	0
thain	5	1	0
tevell	5	1	0
tevarus	5	1	0
tevaris	12	1	0
tevante	18	1	0
terico	5	1	0
tehron	33	1	0
taylorjames	5	1	0
tariek	17	1	0
tannim	5	1	0
tamal	16	1	0
tadeh	21	1	0
sudan	10	1	0
stafan	5	1	0
slyvester	152	1	0
shayron	16	0.3125	0.6875
shauntavious	5	1	0
shatiek	5	1	0
shaquann	13	1	0
shango	28	1	0
sasan	56	1	0
saevon	17	1	0
sadiki	36	1	0
roneil	5	1	0
rhaheem	5	1	0
rahmi	5	1	0
qushawn	20	1	0
quayshon	10	1	0
quamell	10	1	0
poul	39	1	0
philly	5	1	0
peni	149	0.03355704697986577	0.9664429530201343
pedrito	27	1	0
parham	10	1	0
oshaye	10	1	0
oladipupo	5	1	0
okoye	51	1	0
neris	5	1	0
neilpatrick	15	1	0
narquise	5	1	0
mor	17	0.29411764705882354	0.7058823529411765
mikequan	5	1	0
michaelpatrick	5	1	0
merton	4246	1	0
mcquade	5	1	0
masataka	5	1	0
masashi	146	1	0
markwilliam	5	1	0
markquan	5	1	0
markevus	5	1	0
manaure	5	1	0
levonta	19	1	0
larod	16	1	0
larez	5	1	0
laquane	23	1	0
lakim	41	1	0
lakendric	31	1	0
laderek	20	1	0
ladarrien	12	1	0
korwin	10	1	0
khaliek	5	1	0
khalial	5	1	0
kervins	10	1	0
kerrell	5	1	0
keantay	5	1	0
kajana	5	1	0
kahlill	5	1	0
joyner	5	1	0
johhny	11	1	0
jocques	13	1	0
jeromee	10	1	0
jeramee	40	1	0
jemerrio	5	1	0
jeffon	11	1	0
jarael	16	1	0
jaquavien	5	1	0
jacquil	5	1	0
ipolito	5	1	0
ikee	5	1	0
idean	5	1	0
herve	541	1	0
hassiem	5	1	0
harutun	16	1	0
halbert	1136	1	0
graeham	5	1	0
gayland	1025	1	0
gaquan	5	1	0
forestt	5	1	0
feliberto	174	1	0
esain	5	1	0
enriquez	32	1	0
ecequiel	5	1	0
dyllian	5	1	0
dustion	5	1	0
dushane	5	1	0
dundre	5	1	0
drummond	20	1	0
dreion	5	1	0
dravion	5	1	0
dezon	10	1	0
dewone	39	1	0
deville	16	1	0
develle	60	1	0
detrez	5	1	0
deronn	11	1	0
dennes	38	1	0
demicheal	16	1	0
demetrik	27	1	0
demeko	32	1	0
deleno	5	1	0
dederick	45	1	0
davontea	5	1	0
daronta	5	1	0
darol	485	1	0
daqwane	5	1	0
danterrius	5	1	0
damell	5	1	0
dalshawn	5	1	0
dakuan	5	1	0
cortes	21	1	0
constant	380	0.9315789473684211	0.06842105263157895
chuong	85	1	0
christophere	189	1	0
chelton	16	1	0
cerjio	5	1	0
brynton	11	1	0
bryin	16	1	0
brodderick	10	1	0
brenard	5	1	0
breaun	21	0.23809523809523808	0.7619047619047619
billyray	46	1	0
benino	85	1	0
benardo	5	1	0
bashan	16	1	0
author	2172	1	0
aryton	5	1	0
arquimedes	5	1	0
antarious	10	1	0
andrewmichael	10	1	0
allonte	13	1	0
alexaner	28	1	0
akhenaton	10	1	0
adoniz	5	1	0
adones	5	1	0
adelbert	2373	1	0
aanand	5	1	0
zakrey	6	1	0
zacery	17	1	0
vincient	212	1	0
tylr	6	1	0
tyghe	6	1	0
toris	120	1	0
torenzo	11	1	0
tazz	41	1	0
shaqueal	44	1	0
shaquawn	17	1	0
shachar	11	1	0
robertmichael	17	1	0
randahl	53	1	0
quadeer	6	1	0
pong	21	1	0
nichlaus	40	1	0
nichael	92	1	0
montego	50	1	0
mattthew	70	1	0
marcandrew	6	1	0
maleck	6	1	0
linc	166	1	0
laymon	779	1	0
lavale	55	1	0
latique	6	1	0
kyrone	20	1	0
kujtim	16	1	0
kihry	6	1	0
jusitn	143	1	0
joshuaaaron	11	1	0
johntell	6	1	0
jeryd	18	1	0
jamarl	129	1	0
ishamel	22	1	0
glennon	1244	1	0
eury	11	1	0
erny	6	1	0
engelbert	150	1	0
durwin	632	1	0
domingos	71	1	0
dewarren	97	1	0
devente	12	1	0
dequindre	17	1	0
demetrias	176	0.7215909090909091	0.2784090909090909
deione	6	1	0
darquise	6	1	0
daquin	21	1	0
damitrius	6	1	0
coray	54	1	0
connel	6	1	0
ceddrick	47	1	0
brehon	19	1	0
brandton	6	1	0
athony	516	1	0
aswad	128	1	0
aquille	17	1	0
antwian	70	1	0
amandip	6	1	0
allec	13	1	0
ahkeel	6	1	0
tyquane	19	1	0
trandon	29	1	0
toufic	7	1	0
shaquielle	38	1	0
shabaz	13	1	0
sanquan	7	1	0
rober	418	1	0
raynathan	7	1	0
orval	7926	0.9984859954579863	0.001514004542013626
olajuwan	12	1	0
olajawon	19	1	0
okey	1462	1	0
mufasa	7	1	0
montravius	7	1	0
lopez	90	1	0
